customer_id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure_arrival_time_convenience,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on_board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction
29311,M,loyal,24,personal,eco,873,2.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,3.0,4,4.0,5.0,4.0,92,107,neutral or dissatisfied
31004,M,disloyal,23,business,eco,391,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,3,4.0,3.0,1.0,15,31,neutral or dissatisfied
55647,M,loyal,52,business,business,3381,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4,5.0,4.0,5.0,80,63,satisfied
50700,M,loyal,14,personal,eco,86,2.0,5.0,,1.0,4.0,,4.0,4.0,3.0,5.0,4,4.0,4.0,4.0,45,45,neutral or dissatisfied
56011,M,loyal,49,business,business,2586,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4,5.0,3.0,5.0,60,51,satisfied
83726,M,loyal,28,business,eco plus,269,3.0,5.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,4,4.0,3.0,3.0,118,97,neutral or dissatisfied
53578,M,loyal,41,personal,eco,1195,3.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,5,3.0,5.0,4.0,74,78,neutral or dissatisfied
41493,F,disloyal,66,business,eco,1036,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,1,1.0,5.0,1.0,134,134,neutral or dissatisfied
18414,F,loyal,26,business,eco,750,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3,3.0,1.0,3.0,0,141,neutral or dissatisfied
53197,M,loyal,34,business,business,2573,3.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,3,1.0,3.0,2.0,13,43,neutral or dissatisfied
4434,F,loyal,31,business,eco,762,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,3,2.0,4.0,4.0,47,78,neutral or dissatisfied
125774,F,loyal,48,business,business,3227,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,4,5.0,4.0,4.0,113,123,satisfied
104699,M,disloyal,37,business,eco,159,2.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4,4.0,4.0,4.0,180,217,neutral or dissatisfied
104640,M,loyal,48,business,business,1754,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5,3.0,5.0,5.0,67,74,satisfied
96334,M,loyal,39,business,business,1609,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4,5.0,4.0,3.0,47,58,satisfied
29659,F,loyal,12,personal,eco,680,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,5,3.0,4.0,4.0,43,51,neutral or dissatisfied
4196,F,loyal,50,business,eco plus,431,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2,1.0,2.0,2.0,98,82,satisfied
74221,M,loyal,58,personal,eco,1746,3.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,4,1.0,1.0,1.0,277,255,neutral or dissatisfied
82387,F,loyal,49,business,business,1704,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,5,4.0,5.0,4.0,138,134,satisfied
19570,F,disloyal,20,business,eco,173,3.0,,4.0,4.0,1.0,4.0,1.0,1.0,2.0,5.0,4,3.0,3.0,1.0,40,52,neutral or dissatisfied
114001,F,loyal,40,personal,eco,1750,3.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,4,1.0,2.0,1.0,47,41,neutral or dissatisfied
113598,M,loyal,52,business,business,407,5.0,5.0,5.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,4,4.0,4.0,4.0,49,36,satisfied
97871,M,loyal,57,business,business,1654,1.0,1.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,5.0,4,3.0,4.0,3.0,47,39,satisfied
3316,F,loyal,66,personal,business,315,2.0,5.0,2.0,2.0,5.0,5.0,4.0,2.0,2.0,2.0,2,4.0,2.0,3.0,4,72,neutral or dissatisfied
40629,M,loyal,37,personal,eco,517,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,4,5.0,5.0,4.0,67,81,neutral or dissatisfied
36774,M,loyal,42,business,business,2611,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,5.0,1.0,2,3.0,1.0,3.0,54,53,neutral or dissatisfied
9843,M,disloyal,25,business,business,642,5.0,,5.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,4,4.0,4.0,5.0,50,35,satisfied
53064,F,loyal,45,personal,eco,1172,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,5,5.0,3.0,5.0,31,34,neutral or dissatisfied
22353,M,loyal,20,business,eco,238,5.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,1,3.0,1.0,5.0,85,77,satisfied
86039,M,loyal,53,personal,eco,447,1.0,5.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,2,2.0,2.0,1.0,81,66,neutral or dissatisfied
23860,M,disloyal,41,business,eco,152,3.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,4,1.0,3.0,1.0,49,44,neutral or dissatisfied
101268,F,loyal,70,personal,eco,2176,3.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,4.0,3.0,3,1.0,4.0,1.0,207,176,neutral or dissatisfied
9159,F,disloyal,32,business,eco,975,2.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,4,1.0,4.0,4.0,38,50,neutral or dissatisfied
109771,M,loyal,54,business,business,2762,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,1.0,1.0,106,101,neutral or dissatisfied
2545,F,loyal,36,business,business,2799,,,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5.0,5.0,3.0,46,40,satisfied
113109,F,loyal,28,personal,eco,543,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4,3.0,2.0,2.0,53,56,neutral or dissatisfied
19389,F,loyal,36,personal,eco,844,2.0,5.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5,5.0,5.0,5.0,152,141,neutral or dissatisfied
48695,F,loyal,44,business,business,2871,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5,3.0,4.0,5.0,67,56,satisfied
51847,F,loyal,63,personal,eco plus,751,2.0,5.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,5.0,4,1.0,4.0,1.0,168,180,neutral or dissatisfied
69276,F,loyal,44,personal,eco,733,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1,3.0,2.0,3.0,88,95,neutral or dissatisfied
46475,F,disloyal,23,business,business,125,3.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,3,2.0,4.0,1.0,65,63,neutral or dissatisfied
2632,F,loyal,46,personal,eco plus,280,2.0,,2.0,2.0,4.0,4.0,5.0,3.0,3.0,2.0,3,5.0,3.0,5.0,61,62,neutral or dissatisfied
82886,M,loyal,53,business,business,1859,3.0,2.0,2.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,3,1.0,3.0,4.0,46,45,neutral or dissatisfied
124857,F,loyal,47,business,business,280,4.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5,3.0,5.0,5.0,35,40,satisfied
4546,F,disloyal,38,business,eco,319,3.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,3,1.0,4.0,1.0,112,135,neutral or dissatisfied
6331,F,loyal,44,business,business,315,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5,4.0,3.0,4.0,238,287,satisfied
107956,M,loyal,39,business,business,825,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4,4.0,4.0,5.0,36,32,satisfied
79558,M,loyal,23,business,business,762,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,4,4.0,4.0,5.0,4,85,satisfied
256,M,disloyal,22,business,business,612,5.0,4.0,5.0,1.0,2.0,5.0,2.0,2.0,5.0,3.0,5,3.0,5.0,2.0,92,99,satisfied
103104,M,loyal,61,personal,eco,546,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4,2.0,4.0,1.0,47,49,neutral or dissatisfied
82560,M,loyal,33,business,business,3223,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5,5.0,4.0,2.0,62,50,satisfied
106165,F,loyal,19,personal,eco,436,1.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,3,1.0,1.0,4.0,22,41,neutral or dissatisfied
30149,M,disloyal,58,personal,eco,253,3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,1.0,5.0,5,1.0,4.0,2.0,2,53,neutral or dissatisfied
120685,F,loyal,30,personal,eco,280,3.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,5.0,5,3.0,5.0,3.0,196,197,neutral or dissatisfied
19846,M,loyal,36,business,eco,585,5.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,3.0,5,5.0,5.0,5.0,31,63,satisfied
14661,F,disloyal,27,business,eco plus,112,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,5,3.0,2.0,3.0,49,40,neutral or dissatisfied
77852,M,loyal,47,personal,eco plus,696,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,5,3.0,5.0,3.0,43,46,neutral or dissatisfied
45494,F,loyal,45,personal,eco,522,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,5,3.0,5.0,4.0,23,39,neutral or dissatisfied
101956,F,disloyal,38,business,eco,628,1.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,3,1.0,4.0,4.0,39,31,neutral or dissatisfied
80196,F,loyal,17,personal,eco,2586,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,5.0,2.0,2,3.0,2.0,3.0,127,112,neutral or dissatisfied
45550,F,loyal,62,personal,eco,566,3.0,4.0,3.0,4.0,3.0,4.0,5.0,2.0,2.0,3.0,2,4.0,2.0,4.0,77,69,neutral or dissatisfied
99000,M,disloyal,23,business,eco,479,2.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,3.0,5.0,4,4.0,4.0,4.0,123,119,neutral or dissatisfied
1902,M,loyal,40,business,business,2243,2.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,4,3.0,4.0,4.0,49,47,satisfied
82517,M,disloyal,27,business,eco,1749,1.0,,,4.0,4.0,1.0,4.0,4.0,1.0,1.0,2,3.0,3.0,4.0,22,49,neutral or dissatisfied
102257,F,loyal,44,business,business,2169,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5,4.0,5.0,3.0,47,35,satisfied
18096,F,disloyal,20,business,eco,488,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4,1.0,3.0,2.0,67,60,neutral or dissatisfied
94346,M,loyal,33,business,business,1555,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4,3.0,4.0,4.0,0,42,satisfied
112844,M,loyal,60,business,business,1390,3.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5,4.0,5.0,3.0,65,41,satisfied
53589,F,loyal,30,business,business,1768,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,3.0,4.0,3,5.0,2.0,5.0,151,134,satisfied
39640,M,disloyal,50,business,eco,1297,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,3.0,5,2.0,3.0,2.0,112,101,neutral or dissatisfied
70938,F,disloyal,52,business,eco,612,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,4,1.0,4.0,2.0,45,85,neutral or dissatisfied
101259,M,disloyal,37,business,business,2176,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,5.0,4,4.0,5.0,3.0,52,61,neutral or dissatisfied
65740,F,disloyal,40,business,business,936,1.0,1.0,1.0,4.0,5.0,1.0,5.0,5.0,3.0,2.0,3,1.0,3.0,5.0,39,39,neutral or dissatisfied
111984,M,loyal,68,personal,eco,770,4.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,4.0,3.0,5,4.0,5.0,5.0,45,38,neutral or dissatisfied
18776,F,loyal,50,business,business,448,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,5.0,5,2.0,5.0,1.0,63,50,satisfied
3829,F,loyal,31,business,business,2851,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3,1.0,3.0,2.0,89,73,neutral or dissatisfied
30794,F,loyal,70,business,business,701,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2,4.0,2.0,4.0,92,76,neutral or dissatisfied
30769,M,loyal,44,business,business,834,3.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5,4.0,5.0,3.0,41,36,satisfied
70921,F,loyal,39,business,business,2121,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,5,4.0,3.0,4.0,149,152,satisfied
124791,M,loyal,39,business,business,280,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4,3.0,4.0,4.0,87,90,satisfied
70760,M,disloyal,21,business,eco,328,3.0,,3.0,1.0,1.0,3.0,1.0,1.0,5.0,4.0,4,5.0,5.0,1.0,23,113,neutral or dissatisfied
50108,F,loyal,44,business,eco,421,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,110,139,neutral or dissatisfied
31448,M,loyal,44,business,business,3872,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,5,4.0,5.0,4.0,145,140,satisfied
51205,F,disloyal,61,business,eco plus,326,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,2,1.0,3.0,3.0,71,77,neutral or dissatisfied
93440,F,disloyal,24,business,business,271,4.0,,4.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,1,1.0,2.0,2.0,50,45,satisfied
91562,M,loyal,44,personal,eco,680,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3,1.0,4.0,1.0,10,47,neutral or dissatisfied
60721,F,loyal,9,personal,eco,1605,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,5,4.0,5.0,2.0,59,47,neutral or dissatisfied
14478,M,loyal,22,business,business,2110,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,3,3.0,5.0,3.0,43,34,satisfied
107291,M,loyal,44,business,business,2196,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2,3.0,2.0,3.0,44,34,neutral or dissatisfied
115797,M,loyal,62,business,eco,446,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,1.0,5,3.0,1.0,4.0,39,34,satisfied
20421,M,disloyal,36,business,eco,299,3.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,1.0,3,4.0,4.0,5.0,49,45,neutral or dissatisfied
17908,M,loyal,26,business,business,1548,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0,1,3.0,1.0,5.0,27,33,satisfied
36501,F,loyal,42,business,eco,1121,5.0,2.0,1.0,2.0,1.0,4.0,2.0,5.0,5.0,5.0,5,4.0,5.0,5.0,58,46,satisfied
2891,M,loyal,66,personal,eco,409,3.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,5.0,5.0,4,5.0,4.0,3.0,32,41,neutral or dissatisfied
13755,F,loyal,24,personal,eco,401,1.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,4.0,4,3.0,1.0,3.0,214,201,neutral or dissatisfied
61267,M,loyal,68,personal,eco,862,3.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,5.0,4,4.0,5.0,4.0,43,54,neutral or dissatisfied
72415,F,disloyal,31,business,eco,985,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,4.0,4,1.0,3.0,4.0,64,85,neutral or dissatisfied
24178,F,loyal,42,business,business,151,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,4,2.0,4.0,5.0,106,104,satisfied
23336,M,loyal,23,personal,eco,563,4.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,4,4.0,4.0,1.0,52,54,neutral or dissatisfied
41631,M,loyal,13,personal,eco,374,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,4,4.0,3.0,2.0,102,101,neutral or dissatisfied
94995,M,loyal,23,personal,eco,248,1.0,5.0,,2.0,4.0,,4.0,4.0,4.0,2.0,5,5.0,5.0,4.0,39,36,neutral or dissatisfied
64670,M,loyal,49,business,business,3846,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4,5.0,4.0,4.0,66,60,satisfied
89447,F,loyal,65,personal,eco,134,4.0,5.0,4.0,3.0,3.0,3.0,5.0,2.0,2.0,4.0,2,2.0,2.0,2.0,41,38,neutral or dissatisfied
20433,F,loyal,39,business,eco plus,299,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3,4.0,1.0,4.0,137,143,neutral or dissatisfied
21629,F,loyal,44,personal,eco,780,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4,4.0,4.0,3.0,53,31,satisfied
8789,M,disloyal,27,business,business,522,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5,4.0,5.0,4.0,108,93,neutral or dissatisfied
43426,F,loyal,17,business,eco plus,463,2.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4,1.0,3.0,2.0,29,54,neutral or dissatisfied
98826,M,loyal,34,personal,eco,763,4.0,5.0,4.0,1.0,4.0,2.0,4.0,3.0,5.0,5.0,4,4.0,5.0,4.0,177,178,satisfied
34708,F,disloyal,39,business,business,209,1.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,5,4.0,4.0,3.0,83,75,neutral or dissatisfied
12257,F,loyal,44,business,business,3493,4.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,4,3.0,2.0,2.0,61,54,neutral or dissatisfied
86462,M,disloyal,24,business,eco,760,2.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,1.0,1.0,3,1.0,4.0,5.0,105,109,neutral or dissatisfied
53480,F,disloyal,74,business,eco,858,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,3,1.0,1.0,1.0,0,37,neutral or dissatisfied
82759,M,loyal,73,business,eco,409,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,3,3.0,2.0,3.0,192,182,neutral or dissatisfied
11413,M,loyal,56,business,business,3170,3.0,3.0,4.0,3.0,2.0,5.0,5.0,4.0,4.0,4.0,4,4.0,4.0,5.0,70,62,satisfied
29065,M,loyal,51,personal,eco,679,2.0,5.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,3.0,4,4.0,5.0,5.0,75,77,neutral or dissatisfied
102878,M,loyal,63,personal,eco,472,1.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,5,2.0,4.0,2.0,24,41,neutral or dissatisfied
98464,F,loyal,41,business,business,210,1.0,1.0,1.0,1.0,5.0,4.0,5.0,3.0,3.0,4.0,4,5.0,3.0,5.0,138,161,satisfied
56895,F,loyal,20,business,business,2454,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5,3.0,4.0,5.0,124,109,satisfied
59026,M,disloyal,31,business,business,1723,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,3,5.0,5.0,1.0,39,41,neutral or dissatisfied
68492,F,loyal,21,personal,eco,1303,2.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3,4.0,4.0,4.0,31,63,neutral or dissatisfied
39284,M,loyal,52,business,eco,173,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,3,1.0,3.0,1.0,40,61,neutral or dissatisfied
31111,F,loyal,65,personal,eco,1474,2.0,5.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,5,5.0,5.0,4.0,35,34,neutral or dissatisfied
46778,F,loyal,42,personal,eco plus,125,3.0,3.0,,4.0,4.0,4.0,4.0,2.0,2.0,,3,1.0,2.0,2.0,119,100,neutral or dissatisfied
116569,M,loyal,56,business,business,447,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3,3.0,3.0,4.0,41,50,satisfied
17704,M,disloyal,45,business,eco,287,1.0,,1.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,3,5.0,2.0,5.0,156,139,neutral or dissatisfied
102402,F,loyal,54,personal,eco,223,4.0,,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,5,4.0,5.0,3.0,52,46,satisfied
37558,M,loyal,48,business,eco,669,1.0,5.0,5.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,3,1.0,4.0,2.0,110,125,neutral or dissatisfied
61481,M,loyal,49,business,business,2442,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2,4.0,2.0,2.0,60,56,neutral or dissatisfied
30236,M,disloyal,37,business,eco,496,2.0,5.0,2.0,5.0,5.0,2.0,5.0,5.0,3.0,3.0,5,4.0,2.0,5.0,59,72,neutral or dissatisfied
48068,M,disloyal,27,business,business,259,5.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,4.0,2.0,4,3.0,5.0,3.0,53,45,satisfied
31149,F,loyal,47,business,business,1782,5.0,1.0,5.0,5.0,3.0,1.0,4.0,4.0,4.0,4.0,4,1.0,4.0,4.0,124,112,satisfied
127577,M,loyal,65,personal,eco,1670,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3,1.0,2.0,3.0,13,55,neutral or dissatisfied
105254,M,loyal,23,business,business,2106,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3,1.0,4.0,1.0,219,190,neutral or dissatisfied
6623,M,loyal,25,business,eco,719,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,5.0,4,2.0,4.0,2.0,20,80,neutral or dissatisfied
43763,F,loyal,29,business,business,481,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,4,4.0,4.0,5.0,27,43,neutral or dissatisfied
38310,F,loyal,23,personal,eco,2583,3.0,3.0,3.0,2.0,3.0,1.0,1.0,5.0,1.0,4.0,1,1.0,4.0,1.0,98,96,neutral or dissatisfied
96018,F,disloyal,35,business,eco,795,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0,2,4.0,2.0,4.0,4,38,neutral or dissatisfied
78574,F,disloyal,25,business,eco,630,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,4,1.0,3.0,2.0,61,52,neutral or dissatisfied
56396,F,loyal,48,business,business,719,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4,3.0,4.0,3.0,120,124,satisfied
60601,M,disloyal,52,business,business,991,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5,4.0,4.0,4.0,200,192,satisfied
103071,F,loyal,33,business,business,2282,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,3,1.0,4.0,1.0,140,152,neutral or dissatisfied
25880,M,loyal,35,business,eco,907,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,5,5.0,5.0,3.0,98,79,satisfied
92107,F,loyal,10,personal,eco,1532,4.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3,1.0,2.0,2.0,118,91,neutral or dissatisfied
79711,F,loyal,70,personal,eco,762,3.0,5.0,3.0,5.0,3.0,5.0,4.0,2.0,2.0,3.0,2,3.0,2.0,5.0,66,73,neutral or dissatisfied
7886,M,loyal,45,personal,eco,948,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,4,2.0,3.0,2.0,72,77,neutral or dissatisfied
33508,M,loyal,58,personal,eco,965,2.0,5.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,5.0,5,3.0,4.0,3.0,46,38,neutral or dissatisfied
46582,F,loyal,42,business,business,3014,1.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1,4.0,2.0,1.0,30,32,neutral or dissatisfied
76104,F,disloyal,27,business,business,669,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,5,5.0,5.0,2.0,57,33,neutral or dissatisfied
35183,M,loyal,15,business,eco,828,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3,3.0,3.0,3.0,342,364,neutral or dissatisfied
67634,F,loyal,42,business,business,1431,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4,5.0,4.0,3.0,17,44,satisfied
59075,M,loyal,20,business,eco,1846,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,3,2.0,3.0,2.0,51,41,neutral or dissatisfied
87795,M,loyal,33,business,eco,214,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4,2.0,4.0,2.0,168,156,neutral or dissatisfied
111677,F,loyal,42,personal,eco,991,3.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3,3.0,3.0,3.0,27,39,neutral or dissatisfied
20495,F,disloyal,24,business,eco,139,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,4,3.0,4.0,3.0,79,76,neutral or dissatisfied
101845,F,loyal,45,business,business,2800,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4,4.0,4.0,5.0,71,65,satisfied
70358,F,loyal,47,business,business,2557,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,4,5.0,4.0,5.0,131,125,satisfied
117929,F,disloyal,37,business,eco,365,4.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,2.0,3.0,3,5.0,3.0,5.0,220,225,neutral or dissatisfied
94741,F,loyal,39,business,business,3762,3.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,3,2.0,3.0,1.0,46,44,neutral or dissatisfied
118,M,loyal,32,business,business,562,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,2,4.0,3.0,4.0,183,192,satisfied
123621,M,loyal,57,business,business,214,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5,3.0,4.0,3.0,0,45,satisfied
54359,M,loyal,37,business,business,3905,4.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4,3.0,4.0,2.0,69,34,neutral or dissatisfied
60643,M,loyal,39,business,business,1620,2.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4,3.0,4.0,4.0,0,36,satisfied
